venta_id,cliente_id,producto_id,categoria,cantidad,precio_unitario,subtotal,descuento,total,metodo_pago,fecha_venta
VEN-0046357,CLI-008639,PROD-00412,Ropa,1,4320.69,4320.69,60.24,4260.45,efectivo,2026-05-13 15:51:58.753726
VEN-0046358,CLI-005107,PROD-00407,Ropa,2,3761.17,7522.34,616.91,6905.43,plin,2026-05-13 15:51:52.461396
VEN-0046359,CLI-001498,PROD-00376,Electronica,1,2232.66,2232.66,22.34,2210.32,tarjeta,2026-05-13 15:47:07.985718
VEN-0046360,CLI-002021,PROD-00487,Deportes,1,967.04,967.04,128.64,838.4,efectivo,2026-05-13 15:48:32.809983
VEN-0046361,CLI-009666,PROD-00418,Electronica,5,1102.39,5511.95,143.68,5368.27,yape,2026-05-13 15:49:56.059651
VEN-0046362,CLI-007047,PROD-00221,Tecnologia,1,3849.32,3849.32,109.18,3740.14,tarjeta,2026-05-13 15:48:37.154287
VEN-0046363,CLI-000226,PROD-00487,Deportes,2,967.04,1934.08,127.72,1806.36,plin,2026-05-13 15:51:29.697888
VEN-0046364,CLI-003382,PROD-00474,Electronica,3,407.97,1223.91,180.42,1043.49,efectivo,2026-05-13 15:48:25.559515
VEN-0046365,CLI-004329,PROD-00101,Electronica,3,3912.07,11736.21,1708.65,10027.56,yape,2026-05-13 15:51:55.625400
VEN-0046366,CLI-004540,PROD-00472,Deportes,4,1322.9,5291.6,500.98,4790.62,yape,2026-05-13 15:50:16.636472
VEN-0046367,CLI-007678,PROD-00102,Deportes,1,872.95,872.95,99.39,773.56,tarjeta,2026-05-13 15:51:09.282290
VEN-0046368,CLI-004393,PROD-00096,Tecnologia,5,3963.18,19815.9,871.49,18944.41,tarjeta,2026-05-13 15:52:07.771565
VEN-0046369,CLI-007319,PROD-00446,Ropa,4,1609.42,6437.68,49.3,6388.38,plin,2026-05-13 15:47:12.171077
VEN-0046370,CLI-002153,PROD-00372,Hogar,1,3044.37,3044.37,307.01,2737.36,yape,2026-05-13 15:50:50.130798
VEN-0046371,CLI-004935,PROD-00353,Hogar,5,2351.19,11755.95,1305.44,10450.51,plin,2026-05-13 15:49:08.296707
VEN-0046372,CLI-002847,PROD-00275,Hogar,5,4168.86,20844.3,241.73,20602.57,efectivo,2026-05-13 15:49:24.000449
VEN-0046373,CLI-000521,PROD-00485,Ropa,2,2056.59,4113.18,189.32,3923.86,plin,2026-05-13 15:52:28.849325
VEN-0046374,CLI-000193,PROD-00482,Tecnologia,4,4374.45,17497.8,1722.21,15775.59,yape,2026-05-13 15:51:35.934942
VEN-0046375,CLI-007848,PROD-00261,Hogar,3,713.16,2139.48,308.18,1831.3,plin,2026-05-13 15:50:10.516970
VEN-0046376,CLI-001492,PROD-00179,Hogar,4,3005.49,12021.96,758.75,11263.21,plin,2026-05-13 15:49:26.297151
VEN-0046377,CLI-007060,PROD-00187,Tecnologia,3,1738.69,5216.07,561.11,4654.96,plin,2026-05-13 15:50:11.336818
VEN-0046378,CLI-000254,PROD-00389,Ropa,2,846.07,1692.14,57.03,1635.11,efectivo,2026-05-13 15:52:13.453686
VEN-0046379,CLI-001895,PROD-00476,Tecnologia,2,2707.72,5415.44,718.35,4697.09,efectivo,2026-05-13 15:49:44.454237
VEN-0046380,CLI-007494,PROD-00139,Deportes,2,2101.04,4202.08,97.96,4104.12,plin,2026-05-13 15:48:26.089052
VEN-0046381,CLI-008077,PROD-00388,Deportes,3,1139.75,3419.25,496.26,2922.99,efectivo,2026-05-13 15:48:19.392508
VEN-0046382,CLI-001965,PROD-00045,Hogar,5,4836.99,24184.95,1946.05,22238.9,tarjeta,2026-05-13 15:52:06.404050
VEN-0046383,CLI-006625,PROD-00105,Tecnologia,1,1581.48,1581.48,26.65,1554.83,efectivo,2026-05-13 15:51:57.493525
VEN-0046384,CLI-004514,PROD-00481,Electronica,3,3975.31,11925.93,1417.43,10508.5,efectivo,2026-05-13 15:50:31.529622
VEN-0046385,CLI-009235,PROD-00200,Deportes,2,1332.84,2665.68,309.58,2356.1,efectivo,2026-05-13 15:50:08.812005
VEN-0046386,CLI-006096,PROD-00433,Deportes,2,4384.41,8768.82,436.77,8332.05,tarjeta,2026-05-13 15:47:30.405558
VEN-0046387,CLI-005482,PROD-00360,Deportes,5,466.16,2330.8,31.55,2299.25,yape,2026-05-13 15:49:25.331778
VEN-0046388,CLI-008560,PROD-00479,Electronica,4,4373.39,17493.56,2359.73,15133.83,tarjeta,2026-05-13 15:51:33.904002
VEN-0046389,CLI-007516,PROD-00252,Ropa,5,3883.41,19417.05,1671.48,17745.57,yape,2026-05-13 15:48:05.093513
VEN-0046390,CLI-007210,PROD-00402,Tecnologia,2,2578.92,5157.84,193.38,4964.46,plin,2026-05-13 15:48:55.899233
VEN-0046391,CLI-002424,PROD-00328,Electronica,5,4012.65,20063.25,2150.96,17912.29,efectivo,2026-05-13 15:47:01.689831
VEN-0046392,CLI-000261,PROD-00317,Deportes,1,2960.95,2960.95,28.07,2932.88,tarjeta,2026-05-13 15:48:24.941138
VEN-0046393,CLI-005695,PROD-00167,Electronica,2,3691.9,7383.8,361.17,7022.63,efectivo,2026-05-13 15:52:12.390001
VEN-0046394,CLI-008766,PROD-00363,Ropa,3,434.44,1303.32,7.71,1295.61,yape,2026-05-13 15:49:46.621729
VEN-0046395,CLI-001874,PROD-00268,Deportes,4,3408.36,13633.44,1861.14,11772.3,efectivo,2026-05-13 15:50:33.838607
VEN-0046396,CLI-001550,PROD-00293,Hogar,1,4848.96,4848.96,70.9,4778.06,yape,2026-05-13 15:52:09.217511
VEN-0046397,CLI-004281,PROD-00222,Hogar,2,1663.32,3326.64,152.09,3174.55,tarjeta,2026-05-13 15:51:22.672352
VEN-0046398,CLI-001578,PROD-00159,Ropa,2,707.04,1414.08,194.84,1219.24,tarjeta,2026-05-13 15:47:07.922886
VEN-0046399,CLI-004930,PROD-00209,Ropa,2,3248.16,6496.32,355.05,6141.27,efectivo,2026-05-13 15:48:56.383813
VEN-0046400,CLI-003707,PROD-00097,Electronica,4,3111.51,12446.04,1359.69,11086.35,plin,2026-05-13 15:48:10.039828
VEN-0046401,CLI-003113,PROD-00235,Ropa,4,1284.19,5136.76,489.14,4647.62,tarjeta,2026-05-13 15:47:33.222991
VEN-0046402,CLI-005783,PROD-00112,Tecnologia,1,2890.88,2890.88,56.14,2834.74,yape,2026-05-13 15:50:49.419823
VEN-0046403,CLI-002398,PROD-00106,Electronica,3,1469.36,4408.08,104.94,4303.14,efectivo,2026-05-13 15:51:43.448570
VEN-0046404,CLI-002797,PROD-00094,Hogar,1,4806.77,4806.77,364.6,4442.17,efectivo,2026-05-13 15:52:38.476917
VEN-0046405,CLI-005585,PROD-00148,Deportes,2,3542.2,7084.4,606.31,6478.09,tarjeta,2026-05-13 15:50:45.824432
VEN-0046406,CLI-007341,PROD-00327,Hogar,4,2297.29,9189.16,1248.11,7941.05,efectivo,2026-05-13 15:50:31.958125
VEN-0046407,CLI-006768,PROD-00160,Electronica,2,4994.08,9988.16,678.56,9309.6,yape,2026-05-13 15:50:06.725989
VEN-0046408,CLI-008813,PROD-00239,Deportes,3,4317.41,12952.23,1732.23,11220.0,plin,2026-05-13 15:47:44.136440
VEN-0046409,CLI-003703,PROD-00111,Ropa,2,632.64,1265.28,109.91,1155.37,yape,2026-05-13 15:50:50.076537
VEN-0046410,CLI-009979,PROD-00294,Deportes,2,3050.53,6101.06,865.76,5235.3,efectivo,2026-05-13 15:48:15.355575
VEN-0046411,CLI-000656,PROD-00097,Electronica,3,3111.51,9334.53,1306.57,8027.96,yape,2026-05-13 15:52:22.747769
VEN-0046412,CLI-007883,PROD-00321,Ropa,3,1220.36,3661.08,535.3,3125.78,efectivo,2026-05-13 15:47:48.129465
VEN-0046413,CLI-002851,PROD-00178,Ropa,2,1527.19,3054.38,418.74,2635.64,plin,2026-05-13 15:49:27.155410
VEN-0046414,CLI-003816,PROD-00079,Hogar,1,2429.53,2429.53,39.74,2389.79,yape,2026-05-13 15:49:42.105216
VEN-0046415,CLI-006729,PROD-00204,Deportes,5,2009.26,10046.3,1345.23,8701.07,tarjeta,2026-05-13 15:49:30.868190
VEN-0046416,CLI-000896,PROD-00285,Hogar,4,1033.77,4135.08,432.12,3702.96,yape,2026-05-13 15:51:43.151100
VEN-0046417,CLI-004485,PROD-00053,Hogar,2,621.68,1243.36,64.58,1178.78,plin,2026-05-13 15:47:51.332178
VEN-0046418,CLI-001743,PROD-00298,Tecnologia,2,4133.24,8266.48,730.81,7535.67,yape,2026-05-13 15:48:26.686180
VEN-0046419,CLI-007350,PROD-00488,Deportes,4,1571.92,6287.68,548.78,5738.9,yape,2026-05-13 15:51:14.736634
VEN-0046420,CLI-006194,PROD-00391,Ropa,2,3229.81,6459.62,755.35,5704.27,efectivo,2026-05-13 15:47:37.189719
VEN-0046421,CLI-009070,PROD-00210,Deportes,2,3627.69,7255.38,456.5,6798.88,yape,2026-05-13 15:52:00.873394
VEN-0046422,CLI-007293,PROD-00290,Deportes,1,4435.95,4435.95,288.4,4147.55,tarjeta,2026-05-13 15:49:48.396034
VEN-0046423,CLI-000074,PROD-00294,Deportes,1,3050.53,3050.53,227.67,2822.86,plin,2026-05-13 15:50:57.016750
VEN-0046424,CLI-008067,PROD-00284,Tecnologia,5,3445.8,17229.0,2057.32,15171.68,yape,2026-05-13 15:50:28.454648
VEN-0046425,CLI-000361,PROD-00307,Ropa,2,110.81,221.62,23.48,198.14,tarjeta,2026-05-13 15:49:17.038657
VEN-0046426,CLI-003740,PROD-00053,Hogar,1,621.68,621.68,9.87,611.81,plin,2026-05-13 15:48:54.139561
VEN-0046427,CLI-004100,PROD-00402,Tecnologia,2,2578.92,5157.84,125.02,5032.82,tarjeta,2026-05-13 15:50:42.792215
VEN-0046428,CLI-000405,PROD-00379,Electronica,1,1152.57,1152.57,17.93,1134.64,yape,2026-05-13 15:48:44.247386
VEN-0046429,CLI-007067,PROD-00143,Tecnologia,1,4102.92,4102.92,66.11,4036.81,tarjeta,2026-05-13 15:48:47.013556
VEN-0046430,CLI-000318,PROD-00234,Deportes,5,683.51,3417.55,65.19,3352.36,efectivo,2026-05-13 15:52:20.517891
VEN-0046431,CLI-007699,PROD-00257,Tecnologia,2,3529.99,7059.98,35.44,7024.54,yape,2026-05-13 15:48:36.765994
VEN-0046432,CLI-006479,PROD-00431,Deportes,4,3772.86,15091.44,834.03,14257.41,efectivo,2026-05-13 15:48:44.841701
VEN-0046433,CLI-004845,PROD-00445,Electronica,2,2897.78,5795.56,318.7,5476.86,plin,2026-05-13 15:50:19.460468
VEN-0046434,CLI-009409,PROD-00477,Tecnologia,2,2692.06,5384.12,594.11,4790.01,efectivo,2026-05-13 15:48:02.914561
VEN-0046435,CLI-000507,PROD-00173,Tecnologia,1,871.01,871.01,20.36,850.65,yape,2026-05-13 15:49:21.477987
VEN-0046436,CLI-003154,PROD-00112,Tecnologia,2,2890.88,5781.76,491.15,5290.61,yape,2026-05-13 15:47:20.264915
VEN-0046437,CLI-008403,PROD-00108,Electronica,4,2069.98,8279.92,27.16,8252.76,efectivo,2026-05-13 15:52:24.702837
VEN-0046438,CLI-009776,PROD-00016,Tecnologia,4,1558.81,6235.24,138.83,6096.41,yape,2026-05-13 15:48:05.288811
VEN-0046439,CLI-009367,PROD-00179,Hogar,1,3005.49,3005.49,398.04,2607.45,tarjeta,2026-05-13 15:49:50.258775
VEN-0046440,CLI-002009,PROD-00377,Hogar,5,1918.07,9590.35,187.61,9402.74,yape,2026-05-13 15:47:11.817592
VEN-0046441,CLI-001598,PROD-00367,Tecnologia,3,3407.15,10221.45,1365.34,8856.11,plin,2026-05-13 15:47:10.028698
VEN-0046442,CLI-006190,PROD-00428,Electronica,2,451.24,902.48,33.43,869.05,efectivo,2026-05-13 15:49:30.516760
VEN-0046443,CLI-002704,PROD-00447,Tecnologia,1,4336.41,4336.41,270.99,4065.42,yape,2026-05-13 15:48:14.814788
VEN-0046444,CLI-002422,PROD-00216,Hogar,2,3188.63,6377.26,784.76,5592.5,efectivo,2026-05-13 15:49:34.140368
VEN-0046445,CLI-009746,PROD-00131,Ropa,2,163.39,326.78,18.28,308.5,plin,2026-05-13 15:52:15.530637
VEN-0046446,CLI-003626,PROD-00343,Tecnologia,2,854.63,1709.26,173.87,1535.39,plin,2026-05-13 15:47:38.286885
VEN-0046447,CLI-007456,PROD-00419,Deportes,1,3015.41,3015.41,371.24,2644.17,tarjeta,2026-05-13 15:46:59.860062
VEN-0046448,CLI-008302,PROD-00332,Ropa,3,441.07,1323.21,90.69,1232.52,efectivo,2026-05-13 15:47:42.575035
VEN-0046449,CLI-004073,PROD-00478,Tecnologia,3,290.72,872.16,128.08,744.08,tarjeta,2026-05-13 15:51:52.615989
VEN-0046450,CLI-003769,PROD-00132,Hogar,2,1792.74,3585.48,461.51,3123.97,tarjeta,2026-05-13 15:48:41.712285
VEN-0046451,CLI-008137,PROD-00468,Ropa,1,2078.51,2078.51,168.36,1910.15,tarjeta,2026-05-13 15:51:18.973848
VEN-0046452,CLI-002862,PROD-00120,Ropa,1,1957.46,1957.46,45.59,1911.87,efectivo,2026-05-13 15:50:11.586166
VEN-0046453,CLI-008497,PROD-00274,Electronica,4,2125.74,8502.96,744.87,7758.09,plin,2026-05-13 15:51:35.041578
VEN-0046454,CLI-000260,PROD-00190,Hogar,1,858.34,858.34,41.68,816.66,plin,2026-05-13 15:52:15.248317
VEN-0046455,CLI-001149,PROD-00264,Hogar,4,3406.03,13624.12,1470.13,12153.99,efectivo,2026-05-13 15:48:45.858360
VEN-0046456,CLI-001308,PROD-00015,Ropa,3,1452.26,4356.78,83.95,4272.83,plin,2026-05-13 15:48:16.724411
VEN-0046457,CLI-009486,PROD-00073,Hogar,1,2179.37,2179.37,0.67,2178.7,plin,2026-05-13 15:47:58.282913
VEN-0046458,CLI-000696,PROD-00480,Electronica,1,3479.85,3479.85,368.33,3111.52,tarjeta,2026-05-13 15:52:26.329129
VEN-0046459,CLI-004437,PROD-00073,Hogar,3,2179.37,6538.11,27.1,6511.01,plin,2026-05-13 15:48:04.159580
VEN-0046460,CLI-000669,PROD-00029,Hogar,1,4251.15,4251.15,197.38,4053.77,plin,2026-05-13 15:51:49.810335
VEN-0046461,CLI-004102,PROD-00061,Hogar,3,4676.58,14029.74,1670.2,12359.54,tarjeta,2026-05-13 15:48:14.885820
VEN-0046462,CLI-007938,PROD-00149,Hogar,1,2816.72,2816.72,314.16,2502.56,tarjeta,2026-05-13 15:47:02.603993
VEN-0046463,CLI-001122,PROD-00299,Tecnologia,5,4733.1,23665.5,2994.02,20671.48,plin,2026-05-13 15:51:57.535526
VEN-0046464,CLI-006147,PROD-00289,Deportes,2,67.42,134.84,0.5,134.34,efectivo,2026-05-13 15:50:51.573553
VEN-0046465,CLI-002989,PROD-00116,Ropa,3,3046.77,9140.31,931.15,8209.16,yape,2026-05-13 15:47:19.033584
VEN-0046466,CLI-008145,PROD-00277,Hogar,1,1874.3,1874.3,81.13,1793.17,efectivo,2026-05-13 15:49:04.644293
VEN-0046467,CLI-009771,PROD-00374,Electronica,4,3072.72,12290.88,359.78,11931.1,plin,2026-05-13 15:50:37.350466
VEN-0046468,CLI-009001,PROD-00109,Ropa,1,2084.35,2084.35,229.06,1855.29,plin,2026-05-13 15:50:01.239063
VEN-0046469,CLI-001404,PROD-00254,Ropa,5,1831.45,9157.25,551.15,8606.1,plin,2026-05-13 15:49:30.977957
VEN-0046470,CLI-004430,PROD-00240,Tecnologia,3,3416.64,10249.92,46.43,10203.49,tarjeta,2026-05-13 15:50:19.371717
VEN-0046471,CLI-000363,PROD-00438,Tecnologia,3,1255.41,3766.23,247.84,3518.39,tarjeta,2026-05-13 15:52:07.767965
VEN-0046472,CLI-000691,PROD-00404,Tecnologia,1,4411.47,4411.47,192.5,4218.97,plin,2026-05-13 15:49:43.025248
VEN-0046473,CLI-002549,PROD-00311,Deportes,5,1225.2,6126.0,517.21,5608.79,efectivo,2026-05-13 15:52:28.750630
VEN-0046474,CLI-002180,PROD-00490,Electronica,2,361.18,722.36,92.44,629.92,efectivo,2026-05-13 15:50:36.939141
VEN-0046475,CLI-004511,PROD-00270,Tecnologia,4,220.56,882.24,88.67,793.57,plin,2026-05-13 15:50:58.552196
VEN-0046476,CLI-000343,PROD-00360,Deportes,5,466.16,2330.8,144.36,2186.44,plin,2026-05-13 15:52:12.804811
VEN-0046477,CLI-009100,PROD-00056,Tecnologia,4,2879.93,11519.72,459.65,11060.07,tarjeta,2026-05-13 15:49:24.237843
VEN-0046478,CLI-007217,PROD-00215,Ropa,3,78.53,235.59,29.55,206.04,plin,2026-05-13 15:48:35.515509
VEN-0046479,CLI-006458,PROD-00304,Deportes,5,2713.1,13565.5,47.9,13517.6,tarjeta,2026-05-13 15:47:26.983177
VEN-0046480,CLI-006450,PROD-00317,Deportes,4,2960.95,11843.8,1605.66,10238.14,yape,2026-05-13 15:47:17.982448
VEN-0046481,CLI-004701,PROD-00202,Tecnologia,3,3866.66,11599.98,124.56,11475.42,tarjeta,2026-05-13 15:51:39.886585
VEN-0046482,CLI-005069,PROD-00196,Deportes,5,1080.12,5400.6,345.69,5054.91,tarjeta,2026-05-13 15:47:33.059918
VEN-0046483,CLI-003505,PROD-00361,Deportes,5,3153.76,15768.8,2252.18,13516.62,yape,2026-05-13 15:46:50.676030
VEN-0046484,CLI-007732,PROD-00492,Hogar,3,3926.43,11779.29,324.29,11455.0,tarjeta,2026-05-13 15:52:17.828987
VEN-0046485,CLI-008920,PROD-00210,Deportes,4,3627.69,14510.76,827.4,13683.36,plin,2026-05-13 15:47:45.327344
VEN-0046486,CLI-009904,PROD-00349,Electronica,4,2216.84,8867.36,77.78,8789.58,plin,2026-05-13 15:48:02.203017
VEN-0046487,CLI-002620,PROD-00092,Electronica,2,4395.53,8791.06,934.59,7856.47,efectivo,2026-05-13 15:47:54.404473
VEN-0046488,CLI-000835,PROD-00023,Tecnologia,2,4632.64,9265.28,945.07,8320.21,efectivo,2026-05-13 15:50:24.550425
VEN-0046489,CLI-009823,PROD-00474,Electronica,4,407.97,1631.88,60.31,1571.57,plin,2026-05-13 15:50:39.285827
VEN-0046490,CLI-008658,PROD-00306,Deportes,1,477.46,477.46,4.8,472.66,tarjeta,2026-05-13 15:50:07.311698
VEN-0046491,CLI-002713,PROD-00328,Electronica,1,4012.65,4012.65,583.13,3429.52,tarjeta,2026-05-13 15:51:27.814192
VEN-0046492,CLI-000097,PROD-00391,Ropa,1,3229.81,3229.81,363.07,2866.74,plin,2026-05-13 15:47:07.226572
VEN-0046493,CLI-005486,PROD-00424,Hogar,1,2315.43,2315.43,310.12,2005.31,yape,2026-05-13 15:49:12.722250
VEN-0046494,CLI-009269,PROD-00075,Electronica,4,2745.82,10983.28,1031.16,9952.12,tarjeta,2026-05-13 15:49:14.136221
VEN-0046495,CLI-004668,PROD-00327,Hogar,3,2297.29,6891.87,461.09,6430.78,yape,2026-05-13 15:51:59.572405
VEN-0046496,CLI-007178,PROD-00192,Deportes,4,2027.29,8109.16,923.9,7185.26,plin,2026-05-13 15:51:18.604022
VEN-0046497,CLI-005537,PROD-00116,Ropa,2,3046.77,6093.54,566.64,5526.9,yape,2026-05-13 15:48:06.549612
VEN-0046498,CLI-000205,PROD-00372,Hogar,5,3044.37,15221.85,62.15,15159.7,efectivo,2026-05-13 15:49:38.143128
VEN-0046499,CLI-005743,PROD-00482,Tecnologia,4,4374.45,17497.8,811.53,16686.27,plin,2026-05-13 15:51:46.715474
VEN-0046500,CLI-008451,PROD-00109,Ropa,2,2084.35,4168.7,513.25,3655.45,yape,2026-05-13 15:51:52.476862
VEN-0046501,CLI-007358,PROD-00344,Tecnologia,5,2926.88,14634.4,2003.58,12630.82,plin,2026-05-13 15:51:30.862389
VEN-0046502,CLI-005476,PROD-00367,Tecnologia,3,3407.15,10221.45,1425.54,8795.91,tarjeta,2026-05-13 15:52:08.903131
VEN-0046503,CLI-002479,PROD-00320,Tecnologia,3,2337.8,7013.4,381.76,6631.64,yape,2026-05-13 15:50:54.985006
VEN-0046504,CLI-001071,PROD-00289,Deportes,4,67.42,269.68,0.66,269.02,plin,2026-05-13 15:49:40.127471
VEN-0046505,CLI-003980,PROD-00212,Hogar,5,1683.39,8416.95,68.11,8348.84,tarjeta,2026-05-13 15:49:36.465014
VEN-0046506,CLI-003263,PROD-00002,Tecnologia,4,3243.05,12972.2,1510.84,11461.36,plin,2026-05-13 15:51:47.849368
VEN-0046507,CLI-007077,PROD-00483,Deportes,4,203.23,812.92,19.47,793.45,plin,2026-05-13 15:52:29.432630
VEN-0046508,CLI-004327,PROD-00358,Ropa,4,895.02,3580.08,170.59,3409.49,plin,2026-05-13 15:47:56.347775
VEN-0046509,CLI-000037,PROD-00338,Hogar,3,3259.15,9777.45,290.32,9487.13,efectivo,2026-05-13 15:50:01.456556
VEN-0046510,CLI-008774,PROD-00275,Hogar,2,4168.86,8337.72,437.48,7900.24,yape,2026-05-13 15:47:53.518888
VEN-0046511,CLI-001530,PROD-00037,Tecnologia,2,4636.25,9272.5,373.66,8898.84,efectivo,2026-05-13 15:51:01.229918
VEN-0046512,CLI-002684,PROD-00259,Tecnologia,5,324.17,1620.85,173.72,1447.13,efectivo,2026-05-13 15:48:38.939168
VEN-0046513,CLI-000678,PROD-00069,Ropa,5,3420.32,17101.6,543.38,16558.22,tarjeta,2026-05-13 15:47:08.187415
VEN-0046514,CLI-008819,PROD-00132,Hogar,1,1792.74,1792.74,69.92,1722.82,yape,2026-05-13 15:52:11.945090
VEN-0046515,CLI-005695,PROD-00246,Ropa,4,4820.49,19281.96,687.54,18594.42,plin,2026-05-13 15:47:35.117723
VEN-0046516,CLI-009334,PROD-00261,Hogar,3,713.16,2139.48,147.43,1992.05,plin,2026-05-13 15:50:45.950377
VEN-0046517,CLI-001850,PROD-00294,Deportes,4,3050.53,12202.12,1049.85,11152.27,tarjeta,2026-05-13 15:50:43.575035
VEN-0046518,CLI-002148,PROD-00151,Ropa,1,2307.15,2307.15,184.88,2122.27,plin,2026-05-13 15:47:54.687553
VEN-0046519,CLI-007152,PROD-00308,Electronica,3,3767.84,11303.52,1163.7,10139.82,tarjeta,2026-05-13 15:48:07.034881
VEN-0046520,CLI-001394,PROD-00415,Deportes,5,4987.55,24937.75,2447.91,22489.84,tarjeta,2026-05-13 15:48:33.473760
VEN-0046521,CLI-003335,PROD-00418,Electronica,1,1102.39,1102.39,30.51,1071.88,plin,2026-05-13 15:49:11.863078
VEN-0046522,CLI-006451,PROD-00162,Tecnologia,1,1547.42,1547.42,188.53,1358.89,tarjeta,2026-05-13 15:47:16.928563
VEN-0046523,CLI-005752,PROD-00149,Hogar,2,2816.72,5633.44,668.22,4965.22,plin,2026-05-13 15:51:40.420301
VEN-0046524,CLI-001577,PROD-00068,Electronica,2,147.4,294.8,21.45,273.35,plin,2026-05-13 15:51:48.848559
VEN-0046525,CLI-007586,PROD-00086,Hogar,2,1331.95,2663.9,39.41,2624.49,yape,2026-05-13 15:51:55.580360
VEN-0046526,CLI-002366,PROD-00008,Electronica,1,571.47,571.47,46.22,525.25,yape,2026-05-13 15:48:23.648571
VEN-0046527,CLI-009541,PROD-00020,Deportes,5,2541.67,12708.35,665.17,12043.18,tarjeta,2026-05-13 15:50:36.791332
VEN-0046528,CLI-002886,PROD-00394,Ropa,5,1751.22,8756.1,1059.28,7696.82,plin,2026-05-13 15:48:06.866323
VEN-0046529,CLI-000453,PROD-00485,Ropa,5,2056.59,10282.95,275.19,10007.76,plin,2026-05-13 15:47:00.588080
VEN-0046530,CLI-001755,PROD-00266,Electronica,1,1517.23,1517.23,106.36,1410.87,efectivo,2026-05-13 15:48:07.895448
VEN-0046531,CLI-005842,PROD-00137,Ropa,3,3937.29,11811.87,871.75,10940.12,plin,2026-05-13 15:47:40.933265
VEN-0046532,CLI-003565,PROD-00324,Tecnologia,1,848.47,848.47,95.4,753.07,plin,2026-05-13 15:48:01.744378
VEN-0046533,CLI-008313,PROD-00374,Electronica,5,3072.72,15363.6,2103.16,13260.44,yape,2026-05-13 15:52:17.233913
VEN-0046534,CLI-003493,PROD-00374,Electronica,4,3072.72,12290.88,1222.52,11068.36,tarjeta,2026-05-13 15:49:37.835169
VEN-0046535,CLI-006048,PROD-00009,Electronica,2,2259.28,4518.56,575.4,3943.16,plin,2026-05-13 15:51:17.179934
VEN-0046536,CLI-005758,PROD-00328,Electronica,1,4012.65,4012.65,260.56,3752.09,plin,2026-05-13 15:50:29.605472
VEN-0046537,CLI-003136,PROD-00174,Electronica,4,914.52,3658.08,130.03,3528.05,plin,2026-05-13 15:50:08.417479
VEN-0046538,CLI-004156,PROD-00451,Ropa,1,2646.15,2646.15,173.27,2472.88,plin,2026-05-13 15:51:57.960452
VEN-0046539,CLI-006191,PROD-00064,Hogar,3,1892.51,5677.53,160.65,5516.88,plin,2026-05-13 15:51:21.521348
VEN-0046540,CLI-001292,PROD-00349,Electronica,4,2216.84,8867.36,24.32,8843.04,tarjeta,2026-05-13 15:51:48.704280
VEN-0046541,CLI-004912,PROD-00142,Tecnologia,2,209.28,418.56,22.3,396.26,yape,2026-05-13 15:47:33.120100
VEN-0046542,CLI-004837,PROD-00341,Ropa,2,3096.38,6192.76,734.61,5458.15,yape,2026-05-13 15:47:45.463297
VEN-0046543,CLI-003562,PROD-00336,Deportes,3,4207.66,12622.98,1289.36,11333.62,efectivo,2026-05-13 15:46:59.801817
VEN-0046544,CLI-006748,PROD-00132,Hogar,1,1792.74,1792.74,42.04,1750.7,efectivo,2026-05-13 15:46:54.777108
VEN-0046545,CLI-000025,PROD-00083,Hogar,4,1962.06,7848.24,757.32,7090.92,yape,2026-05-13 15:47:06.985925
VEN-0046546,CLI-003327,PROD-00054,Tecnologia,4,4782.71,19130.84,2800.0,16330.84,tarjeta,2026-05-13 15:52:11.177617
VEN-0046547,CLI-006336,PROD-00485,Ropa,2,2056.59,4113.18,105.69,4007.49,plin,2026-05-13 15:50:05.085132
VEN-0046548,CLI-001658,PROD-00253,Deportes,4,700.82,2803.28,82.62,2720.66,plin,2026-05-13 15:50:56.859232
VEN-0046549,CLI-003683,PROD-00296,Tecnologia,5,1644.73,8223.65,842.83,7380.82,yape,2026-05-13 15:51:48.460173
VEN-0046550,CLI-008769,PROD-00241,Ropa,4,4905.54,19622.16,1189.73,18432.43,efectivo,2026-05-13 15:47:22.394865
VEN-0046551,CLI-009087,PROD-00037,Tecnologia,1,4636.25,4636.25,327.63,4308.62,efectivo,2026-05-13 15:49:51.837429
VEN-0046552,CLI-002182,PROD-00140,Ropa,3,710.51,2131.53,195.97,1935.56,tarjeta,2026-05-13 15:52:07.422900
VEN-0046553,CLI-002721,PROD-00410,Ropa,2,4273.62,8547.24,701.88,7845.36,tarjeta,2026-05-13 15:48:58.024305
VEN-0046554,CLI-002557,PROD-00322,Ropa,2,1351.19,2702.38,288.06,2414.32,plin,2026-05-13 15:50:54.715992
VEN-0046555,CLI-004760,PROD-00113,Ropa,2,1588.57,3177.14,321.11,2856.03,plin,2026-05-13 15:48:07.805927
VEN-0046556,CLI-004009,PROD-00351,Tecnologia,2,1012.83,2025.66,71.29,1954.37,plin,2026-05-13 15:52:44.113015
VEN-0046557,CLI-005176,PROD-00339,Electronica,5,1470.75,7353.75,219.28,7134.47,yape,2026-05-13 15:52:34.095678
VEN-0046558,CLI-000204,PROD-00465,Ropa,1,91.96,91.96,6.25,85.71,plin,2026-05-13 15:49:22.305133
VEN-0046559,CLI-003118,PROD-00441,Ropa,2,1305.47,2610.94,215.03,2395.91,plin,2026-05-13 15:52:27.515488
VEN-0046560,CLI-004049,PROD-00194,Ropa,1,3798.95,3798.95,15.2,3783.75,efectivo,2026-05-13 15:52:37.568082
